scan_id,batch_name,UID,scan_date,exam_date,version_number,centre_number,Language group,Prefix centre,candidate_number,question_number,Published,confidence,Captured,Question type,1_Published vs Captured,PoS,ANSWER Key
60000003200700569,TELEVID6231_SCANNER19,ES397302385712278862460000003200700569,02/07/2025,28/06/2025,8571227886,ES397,Romance,ES,3023,24,ADVENTURLY,0.8789,ADVENTURLY,,Match,D432/01,adventurous/adventuresome
60000003200700574,TELEVID6231_SCANNER19,ES39730288571227886660000003200700574,02/07/2025,28/06/2025,8571227886,ES397,Romance,ES,3028,6,B,0.892,B,,Match,D432/01,B
60000003200700592,TELEVID6231_SCANNER19,ES39730468571227886460000003200700592,02/07/2025,28/06/2025,8571227886,ES397,Romance,ES,3046,4,B,0.8921,B,,Match,D432/01,B
60000003200700592,TELEVID6231_SCANNER19,ES397304685712278862660000003200700592,02/07/2025,28/06/2025,8571227886,ES397,Romance,ES,3046,26,OF JOHN OF EATING,0.8677,OF JOHN OF EATING,,Match,D432/01,having eaten/John of eating/John of/eating/John of having eaten/John of/having eaten/him of eating/him of/eating/him of having eaten/him of/having eaten/her of eating/her of/eating/her of having eaten/her of/having eaten/them of eating/them of/eating/them of having eaten/them of
60000003200700592,TELEVID6231_SCANNER19,ES397304685712278865260000003200700592,02/07/2025,28/06/2025,8571227886,ES397,Romance,ES,3046,52,B,0.892,B,,Match,D432/01,C
60000003200700605,TELEVID6231_SCANNER19,ES397305985712278862860000003200700605,02/07/2025,28/06/2025,8571227886,ES397,Romance,ES,3059,28,"FROM TIM, NOBODY HAS",0.8501,"FROM TIM, NOBODY HAS",,Match,D432/01,from Tim nobody/from Tim/nobody/from Tim nobody else/from Tim/nobody else/from Tim nobody has/from Tim/nobody has/from Tim nobody's/from Tim/nobody's/from Tim nobody else has/from Tim/nobody else has/from him nobody/from him/nobody/from him nobody else/from him/nobody else/from him nobody has/from him/nobody has/from him nobody's/from him/nobody's/from him nobody else has/from him/nobody else has/from her nobody/from her/nobody/from her nobody else/from her/nobody else/from her nobody has/from her/nobody has/from her nobody's/from her/nobody's/from her nobody else has/from her/nobody else has/from them nobody/from them/nobody/from them nobody else/from them/nobody else/from them nobody has/from them/nobody has/from them nobody's/from them/nobody's/from them nobody else has/from them/nobody else has
60000003201200062,TELEVID6224_SCANNER19,ES072003785712278862860000003201200062,02/07/2025,28/06/2025,8571227886,ES072,Romance,ES,37,28,"FROM TIM, NOBODY",0.8966,"FROM TIM, NOBODY",,Match,D432/01,from Tim nobody/from Tim/nobody/from Tim nobody else/from Tim/nobody else/from Tim nobody has/from Tim/nobody has/from Tim nobody's/from Tim/nobody's/from Tim nobody else has/from Tim/nobody else has/from him nobody/from him/nobody/from him nobody else/from him/nobody else/from him nobody has/from him/nobody has/from him nobody's/from him/nobody's/from him nobody else has/from him/nobody else has/from her nobody/from her/nobody/from her nobody else/from her/nobody else/from her nobody has/from her/nobody has/from her nobody's/from her/nobody's/from her nobody else has/from her/nobody else has/from them nobody/from them/nobody/from them nobody else/from them/nobody else/from them nobody has/from them/nobody has/from them nobody's/from them/nobody's/from them nobody else has/from them/nobody else has
60000003201200082,TELEVID6224_SCANNER19,ES072005785712278862760000003201200082,02/07/2025,28/06/2025,8571227886,ES072,Romance,ES,57,27,NOT WORTH TO WORRY ABOUT,0.8705,NOT WORTH TO WORRY ABOUT,,Match,D432/01,not WORTH worrying [about/over]/not WORTH/worrying [about/over]
60000003201200082,TELEVID6224_SCANNER19,ES072005785712278862860000003201200082,02/07/2025,28/06/2025,8571227886,ES072,Romance,ES,57,28,FROM TIM NOBODY HAS,0.8745,FROM TIM NOBODY HAS,,Match,D432/01,from Tim nobody/from Tim/nobody/from Tim nobody else/from Tim/nobody else/from Tim nobody has/from Tim/nobody has/from Tim nobody's/from Tim/nobody's/from Tim nobody else has/from Tim/nobody else has/from him nobody/from him/nobody/from him nobody else/from him/nobody else/from him nobody has/from him/nobody has/from him nobody's/from him/nobody's/from him nobody else has/from him/nobody else has/from her nobody/from her/nobody/from her nobody else/from her/nobody else/from her nobody has/from her/nobody has/from her nobody's/from her/nobody's/from her nobody else has/from her/nobody else has/from them nobody/from them/nobody/from them nobody else/from them/nobody else/from them nobody has/from them/nobody has/from them nobody's/from them/nobody's/from them nobody else has/from them/nobody else has
60000003201200099,TELEVID6224_SCANNER19,ES072007485712278862560000003201200099,02/07/2025,28/06/2025,8571227886,ES072,Romance,ES,74,25,WAS MADE UP BY,0.8986,WAS MADE UP BY,,Match,D432/01,got made up by/got made/up by/was made up by/was made/up by
60000003201200498,TELEVID6224_SCANNER19,ES430004285712278862260000003201200498,02/07/2025,28/06/2025,8571227886,ES430,Romance,ES,42,22,PLEASING,0.8806,PLEASING,,Match,D432/01,pleasure
60000003201200498,TELEVID6224_SCANNER19,ES430004285712278864060000003201200498,02/07/2025,28/06/2025,8571227886,ES430,Romance,ES,42,40,A,0.8581,A,,Match,D432/01,A
60000003201500027,TELEVID6218_SCANNER19,IT00100058571227886360000003201500027,02/07/2025,28/06/2025,8571227886,IT001,Romance,IT,5,3,B,0.8697,B,,Match,D432/01,A
60000003201500030,TELEVID6218_SCANNER19,IT001000885712278862560000003201500030,02/07/2025,28/06/2025,8571227886,IT001,Romance,IT,8,25,WAS MADE BY,0.8544,WAS MADE BY,,Match,D432/01,got made up by/got made/up by/was made up by/was made/up by
60000003201500032,TELEVID6218_SCANNER19,IT001001085712278861760000003201500032,02/07/2025,28/06/2025,8571227886,IT001,Romance,IT,10,17,BENEFITTABLE,0.8621,BENEFITTABLE,,Match,D432/01,beneficial
60000003202600485,TELEVID6217_SCANNER19,IT432000172771257682160000003202600485,02/07/2025,21/06/2025,7277125768,IT432,Romance,IT,1,21,SIGNIFICATELLY,0.8672,SIGNIFICATELLY,,Match,D432/01,Significantly
60000003202600486,TELEVID6217_SCANNER19,IT43200027277125768460000003202600486,02/07/2025,21/06/2025,7277125768,IT432,Romance,IT,2,4,B,0.8963,B,,Match,D432/01,B
60000003202600492,TELEVID6217_SCANNER19,IT432000872771257681460000003202600492,02/07/2025,21/06/2025,7277125768,IT432,Romance,IT,8,14,IF,0.8662,IF,,Match,D432/01,though/if
60000003202600492,TELEVID6217_SCANNER19,IT432000872771257683060000003202600492,02/07/2025,21/06/2025,7277125768,IT432,Romance,IT,8,30,WISH I HADN'T TOLD,0.8885,WISH I HADN'T TOLD,,Match,D432/01,wish I had not told/wish I had not/told/wish I hadn't told/wish I hadn't/told/wish I'd not told/wish I'd not/told/wish I had not informed/wish I had not/informed/wish I hadn't informed/wish I hadn't/informed/wish I'd not informed/wish I'd not/informed/wish I had never told/wish I had never/told/wish I'd never told/wish I'd never/told/wish I had never informed/wish I had never/informed/wish I'd never informed/wish I'd never/informed
60000003202600495,TELEVID6217_SCANNER19,IT432001172771257682360000003202600495,02/07/2025,21/06/2025,7277125768,IT432,Romance,IT,11,23,APPEARITION,0.8545,APPEARITION,,Match,D432/01,appearance
60000003202600496,TELEVID6217_SCANNER19,IT432001272771257682760000003202600496,02/07/2025,21/06/2025,7277125768,IT432,Romance,IT,12,27,GET AVOID,0.886,GET AVOID,,Match,D432/01,to AVOID (us) [getting/being]/to AVOID/(us) [getting/being]
60000003202600496,TELEVID6217_SCANNER19,IT432001272771257682860000003202600496,02/07/2025,21/06/2025,7277125768,IT432,Romance,IT,12,28,SO IS IMPOSSIBLE TO,0.8669,SO IS IMPOSSIBLE TO,,Match,D432/01,made it impossible for/made it/impossible for/meant it was/meant it was impossible for/impossible for
60000003202600497,TELEVID6217_SCANNER19,IT432001372771257682160000003202600497,02/07/2025,21/06/2025,7277125768,IT432,Romance,IT,13,21,SIGNIFICY,0.8948,SIGNIFICY,,Match,D432/01,Significantly
60000003202600497,TELEVID6217_SCANNER19,IT432001372771257683060000003202600497,02/07/2025,21/06/2025,7277125768,IT432,Romance,IT,13,30,WISH I DIDN'T TELL,0.8786,WISH I DIDN'T TELL,,Match,D432/01,wish I had not told/wish I had not/told/wish I hadn't told/wish I hadn't/told/wish I'd not told/wish I'd not/told/wish I had not informed/wish I had not/informed/wish I hadn't informed/wish I hadn't/informed/wish I'd not informed/wish I'd not/informed/wish I had never told/wish I had never/told/wish I'd never told/wish I'd never/told/wish I had never informed/wish I had never/informed/wish I'd never informed/wish I'd never/informed
60000003202600497,TELEVID6217_SCANNER19,IT432001372771257684060000003202600497,02/07/2025,21/06/2025,7277125768,IT432,Romance,IT,13,40,C,0.8798,C,,Match,D432/01,A
60000003203900099,televid6238_SCANNER19,ES421012772771257682460000003203900099,02/07/2025,21/06/2025,7277125768,ES421,Romance,ES,127,24,VIRUOUS,0.8999,VIRUOUS,,Match,D432/01,viral
60000003203900099,televid6238_SCANNER19,ES421012772771257683060000003203900099,02/07/2025,21/06/2025,7277125768,ES421,Romance,ES,127,30,WISH I HADN'T TOLD,0.8985,WISH I HADN'T TOLD,,Match,D432/01,wish I had not told/wish I had not/told/wish I hadn't told/wish I hadn't/told/wish I'd not told/wish I'd not/told/wish I had not informed/wish I had not/informed/wish I hadn't informed/wish I hadn't/informed/wish I'd not informed/wish I'd not/informed/wish I had never told/wish I had never/told/wish I'd never told/wish I'd never/told/wish I had never informed/wish I had never/informed/wish I'd never informed/wish I'd never/informed
60000003204300322,TELEVID6235_SCANNER19,IT95500167277125768760000003204300322,02/07/2025,21/06/2025,7277125768,IT955,Romance,IT,16,7,B,0.855,B,,Match,D432/01,C
60000003204300322,TELEVID6235_SCANNER19,IT955001672771257681060000003204300322,02/07/2025,21/06/2025,7277125768,IT955,Romance,IT,16,10,IT,0.8963,IT,,Match,D432/01,having
60000003204300322,TELEVID6235_SCANNER19,IT955001672771257682160000003204300322,02/07/2025,21/06/2025,7277125768,IT955,Romance,IT,16,21,SIGNIFYTED,0.897,SIGNIFYTED,,Match,D432/01,Significantly
60000003204300329,TELEVID6235_SCANNER19,IT955002372771257683060000003204300329,02/07/2025,21/06/2025,7277125768,IT955,Romance,IT,23,30,WISH I DID NOT TELL,0.8987,WISH I DID NOT TELL,,Match,D432/01,wish I had not told/wish I had not/told/wish I hadn't told/wish I hadn't/told/wish I'd not told/wish I'd not/told/wish I had not informed/wish I had not/informed/wish I hadn't informed/wish I hadn't/informed/wish I'd not informed/wish I'd not/informed/wish I had never told/wish I had never/told/wish I'd never told/wish I'd never/told/wish I had never informed/wish I had never/informed/wish I'd never informed/wish I'd never/informed
60000003204600027,TELEVID6225_SCANNER19,IT706000985712278861660000003204600027,02/07/2025,28/06/2025,8571227886,IT706,Romance,IT,9,16,IT,0.8879,IT,,Match,D432/01,which
60000003204600027,TELEVID6225_SCANNER19,IT706000985712278862760000003204600027,02/07/2025,28/06/2025,8571227886,IT706,Romance,IT,9,27,NOT WORTH MUCH,0.8666,NOT WORTH MUCH,,Match,D432/01,not WORTH worrying [about/over]/not WORTH/worrying [about/over]
60000003204600029,TELEVID6225_SCANNER19,IT706001185712278861460000003204600029,02/07/2025,28/06/2025,8571227886,IT706,Romance,IT,11,14,MANY,0.8882,MANY,,Match,D432/01,up
60000003204600030,TELEVID6225_SCANNER19,IT706001285712278863460000003204600030,02/07/2025,28/06/2025,8571227886,IT706,Romance,IT,12,34,B,0.8716,B,,Match,D432/01,B
60000003204600101,TELEVID6225_SCANNER19,IT706001785712278862660000003204600101,02/07/2025,28/06/2025,8571227886,IT706,Romance,IT,17,26,OF JOHN CATING,0.8614,OF JOHN CATING,,Match,D432/01,having eaten/John of eating/John of/eating/John of having eaten/John of/having eaten/him of eating/him of/eating/him of having eaten/him of/having eaten/her of eating/her of/eating/her of having eaten/her of/having eaten/them of eating/them of/eating/them of having eaten/them of
60000003204600103,TELEVID6225_SCANNER19,IT706001985712278862860000003204600103,02/07/2025,28/06/2025,8571227886,IT706,Romance,IT,19,28,TIM NOBODY,0.8837,TIM NOBODY,,Match,D432/01,from Tim nobody/from Tim/nobody/from Tim nobody else/from Tim/nobody else/from Tim nobody has/from Tim/nobody has/from Tim nobody's/from Tim/nobody's/from Tim nobody else has/from Tim/nobody else has/from him nobody/from him/nobody/from him nobody else/from him/nobody else/from him nobody has/from him/nobody has/from him nobody's/from him/nobody's/from him nobody else has/from him/nobody else has/from her nobody/from her/nobody/from her nobody else/from her/nobody else/from her nobody has/from her/nobody has/from her nobody's/from her/nobody's/from her nobody else has/from her/nobody else has/from them nobody/from them/nobody/from them nobody else/from them/nobody else/from them nobody has/from them/nobody has/from them nobody's/from them/nobody's/from them nobody else has/from them/nobody else has
60000003204600326,TELEVID6225_SCANNER19,ES459191385712278861960000003204600326,02/07/2025,28/06/2025,8571227886,ES459,Romance,ES,1913,19,FLIGHTS,0.8922,FLIGHTS,,Match,D432/01,flights
60000003205200424,TELEVID6268_SCANNER19,IT955007472771257683060000003205200424,03/07/2025,21/06/2025,7277125768,IT955,Romance,IT,74,30,WISH I DID NOT TELL,0.8773,WISH I DID NOT TELL,,Match,D432/01,wish I had not told/wish I had not/told/wish I hadn't told/wish I hadn't/told/wish I'd not told/wish I'd not/told/wish I had not informed/wish I had not/informed/wish I hadn't informed/wish I hadn't/informed/wish I'd not informed/wish I'd not/informed/wish I had never told/wish I had never/told/wish I'd never told/wish I'd never/told/wish I had never informed/wish I had never/informed/wish I'd never informed/wish I'd never/informed
60000003205200425,TELEVID6268_SCANNER19,IT955007572771257681460000003205200425,03/07/2025,21/06/2025,7277125768,IT955,Romance,IT,75,14,IF,0.8559,IF,,Match,D432/01,though/if
60000003205200429,TELEVID6268_SCANNER19,IT955006272771257681960000003205200429,03/07/2025,21/06/2025,7277125768,IT955,Romance,IT,62,19,LONGEVITY,0.8561,LONGEVITY,,Match,D432/01,length
60000003205200429,TELEVID6268_SCANNER19,IT955006272771257682560000003205200429,03/07/2025,21/06/2025,7277125768,IT955,Romance,IT,62,25,NOT THE INTENTION TO HT,0.8846,NOT THE INTENTION TO HT,,Match,D432/01,(absolutely) no intention of hitting/(absolutely) no intention/of hitting
60000003205200429,TELEVID6268_SCANNER19,IT955006272771257682660000003205200429,03/07/2025,21/06/2025,7277125768,IT955,Romance,IT,62,26,AS GOOD PLAYING TENNIS,0.8869,AS GOOD PLAYING TENNIS,,Match,D432/01,as good at (playing) chess/as good/at (playing) chess/so good at (playing) chess/so good/at (playing) chess/as good a chess player/as good/a chess player/so good a chess player/so good/a chess player
60000003205200431,TELEVID6268_SCANNER19,IT955006572771257683460000003205200431,03/07/2025,21/06/2025,7277125768,IT955,Romance,IT,65,34,A,0.8918,A,,Match,D432/01,D
60000003205600223,TELEVID6266_SCANNER19,IT955000472771257681360000003205600223,03/07/2025,21/06/2025,7277125768,IT955,Romance,IT,4,13,AQE,0.8989,AQE,,Match,D432/01,who/that
60000003205600225,TELEVID6266_SCANNER19,IT955000672771257683060000003205600225,03/07/2025,21/06/2025,7277125768,IT955,Romance,IT,6,30,WISH I HAVE NEVER TOLD,0.8585,WISH I HAVE NEVER TOLD,,Match,D432/01,wish I had not told/wish I had not/told/wish I hadn't told/wish I hadn't/told/wish I'd not told/wish I'd not/told/wish I had not informed/wish I had not/informed/wish I hadn't informed/wish I hadn't/informed/wish I'd not informed/wish I'd not/informed/wish I had never told/wish I had never/told/wish I'd never told/wish I'd never/told/wish I had never informed/wish I had never/informed/wish I'd never informed/wish I'd never/informed
60000003205600336,TELEVID6266_SCANNER19,ES43400198571227886160000003205600336,03/07/2025,28/06/2025,8571227886,ES434,Romance,ES,19,1,B,0.8918,B,,Match,D432/01,B
60000003205600336,TELEVID6266_SCANNER19,ES434001985712278861260000003205600336,03/07/2025,28/06/2025,8571227886,ES434,Romance,ES,19,12,IS,0.8839,IS,,Match,D432/01,was
60000003205600336,TELEVID6266_SCANNER19,ES434001985712278862860000003205600336,03/07/2025,28/06/2025,8571227886,ES434,Romance,ES,19,28,"FROM TIM, NOBODY HAS",0.8884,"FROM TIM, NOBODY HAS",,Match,D432/01,from Tim nobody/from Tim/nobody/from Tim nobody else/from Tim/nobody else/from Tim nobody has/from Tim/nobody has/from Tim nobody's/from Tim/nobody's/from Tim nobody else has/from Tim/nobody else has/from him nobody/from him/nobody/from him nobody else/from him/nobody else/from him nobody has/from him/nobody has/from him nobody's/from him/nobody's/from him nobody else has/from him/nobody else has/from her nobody/from her/nobody/from her nobody else/from her/nobody else/from her nobody has/from her/nobody has/from her nobody's/from her/nobody's/from her nobody else has/from her/nobody else has/from them nobody/from them/nobody/from them nobody else/from them/nobody else/from them nobody has/from them/nobody has/from them nobody's/from them/nobody's/from them nobody else has/from them/nobody else has
60000003205600419,TELEVID6266_SCANNER19,ES43401028571227886160000003205600419,03/07/2025,28/06/2025,8571227886,ES434,Romance,ES,102,1,B,0.8643,B,,Match,D432/01,B
60000003205800001,televid6269_SCANNER19,ES049005885712278862660000003205800001,03/07/2025,28/06/2025,8571227886,ES049,Romance,ES,58,26,10F JOHN EATED,0.8912,10F JOHN EATED,,Match,D432/01,having eaten/John of eating/John of/eating/John of having eaten/John of/having eaten/him of eating/him of/eating/him of having eaten/him of/having eaten/her of eating/her of/eating/her of having eaten/her of/having eaten/them of eating/them of/eating/them of having eaten/them of
